episode_id,method,outage_duration,outage_profile,seed,episode_seed,key_scheme,ablation_row,replication_lag,topology,source_node,reconnect_node,ttr_seconds,epoch_guard_result,tau_star,scenario_id,n_actions,n_eligible,n_duplicate,n_stale,n_escalated,n_invalidated,n_unsafe,unsafe_action_rate
53,cold_restart,10,short_outage,42,1228796265735218198,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,0,0,0,1,0.5
54,cold_restart,10,short_outage,42,2559569310709235940,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,0,0,0,1,0.5
55,cold_restart,10,short_outage,42,2896863056798716730,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,0,0,0,1,0.5
56,cold_restart,10,short_outage,42,6713120937472124944,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,0,0,0,1,0.5
57,cold_restart,10,short_outage,42,4506720352072323517,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,0,0,0,1,0.5
58,cold_restart,10,short_outage,42,8032030831829089902,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,0,0,0,1,0.5
59,cold_restart,10,short_outage,42,783075828145663385,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,0,0,0,1,0.5
60,cold_restart,10,short_outage,42,33197076156299009,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,0,0,0,1,0.5
61,cold_restart,10,short_outage,42,5635312665865148031,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,0,0,0,1,0.5
62,cold_restart,10,short_outage,42,7426375150528817642,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,0,0,0,1,0.5
63,cold_restart,10,short_outage,42,6595398003075877497,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,0,0,0,1,0.5
64,cold_restart,10,short_outage,42,5195356841424159889,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,0,0,0,1,0.5
65,cold_restart,10,short_outage,42,943971686714327535,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,0,0,0,1,0.5
66,cold_restart,10,short_outage,42,6390479241265697150,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,0,0,0,1,0.5
67,cold_restart,10,short_outage,42,4279615183021267409,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,0,0,0,1,0.5
68,cold_restart,10,short_outage,42,6381565198829293727,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,0,0,0,1,0.5
69,cold_restart,10,short_outage,42,15405250781073129,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,0,0,0,1,0.5
70,cold_restart,10,short_outage,42,4740898062618038813,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,0,0,0,1,0.5
71,cold_restart,10,short_outage,42,9024140708999788559,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,0,0,0,1,0.5
72,cold_restart,10,short_outage,42,1161827502601369545,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,0,0,0,1,0.5
73,cold_restart,10,short_outage,42,3027635906506775393,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,0,0,0,1,0.5
74,cold_restart,10,short_outage,42,2513018135458404661,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,0,0,0,1,0.5
75,cold_restart,10,short_outage,42,4894853248067573500,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,0,0,0,1,0.5
76,cold_restart,10,short_outage,42,5232400028258575494,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,0,0,0,1,0.5
77,cold_restart,10,short_outage,42,4663285832337619609,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,0,0,0,1,0.5
78,cold_restart,10,short_outage,42,7094486460086280301,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,0,0,0,1,0.5
79,cold_restart,10,short_outage,42,5844260082772742857,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,0,0,0,1,0.5
80,cold_restart,10,short_outage,42,7723755250979683938,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,0,0,0,1,0.5
81,cold_restart,10,short_outage,42,4371237751935029527,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,0,0,0,1,0.5
82,cold_restart,10,short_outage,42,2289981031559490821,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,0,0,0,1,0.5
83,cold_restart,10,short_outage,42,5367237792186000589,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,0,0,0,1,0.5
84,cold_restart,10,short_outage,42,1774071650852798086,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,0,0,0,1,0.5
85,cold_restart,10,short_outage,42,5922488724766098188,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,0,0,0,1,0.5
86,cold_restart,10,short_outage,42,8497864491212299760,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,0,0,0,1,0.5
87,cold_restart,10,short_outage,42,2970300742101257435,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,0,0,0,1,0.5
88,cold_restart,10,short_outage,42,7338969918471744937,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,0,0,0,1,0.5
89,cold_restart,10,short_outage,42,8279522123638908524,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,0,0,0,1,0.5
90,cold_restart,10,short_outage,42,3565088914050314618,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,0,0,0,1,0.5
91,cold_restart,10,short_outage,42,1484998092074638185,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,0,0,0,1,0.5
92,cold_restart,10,short_outage,42,1048706826157970302,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,0,0,0,1,0.5
93,cold_restart,10,short_outage,42,351395172924845482,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,0,0,0,1,0.5
94,cold_restart,10,short_outage,42,2239528902556127517,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,0,0,0,1,0.5
95,cold_restart,10,short_outage,42,4340612627589990288,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,0,0,0,1,0.5
96,cold_restart,10,short_outage,42,5153545321692097362,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,0,0,0,1,0.5
97,cold_restart,10,short_outage,42,6179767874070428083,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,0,0,0,1,0.5
98,cold_restart,10,short_outage,42,6213517222683930340,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,0,0,0,1,0.5
99,cold_restart,10,short_outage,42,6033558438644796034,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,0,0,0,1,0.5
0,cold_restart,90,baseline,42,1892802982542115037,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
1,cold_restart,90,baseline,42,7925130344133326367,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
2,cold_restart,90,baseline,42,260309973307582441,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
3,cold_restart,90,baseline,42,400443291010094461,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
4,cold_restart,90,baseline,42,1781146921169137747,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
5,cold_restart,90,baseline,42,2328699614679510095,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
6,cold_restart,90,baseline,42,8746640374307326848,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
7,cold_restart,90,baseline,42,3806397791262709758,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
8,cold_restart,90,baseline,42,8646629014304402556,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
9,cold_restart,90,baseline,42,5057011316429050009,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
10,cold_restart,90,baseline,42,3832611146373735216,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
11,cold_restart,90,baseline,42,7168653309618892282,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
12,cold_restart,90,baseline,42,7381770316510889792,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
13,cold_restart,90,baseline,42,91723725120131688,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
14,cold_restart,90,baseline,42,4271478300723327233,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
15,cold_restart,90,baseline,42,1129662237931999769,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
16,cold_restart,90,baseline,42,5904795666915073485,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
17,cold_restart,90,baseline,42,2265332092971248662,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
18,cold_restart,90,baseline,42,3128301935733384578,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
19,cold_restart,90,baseline,42,263633693670459395,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
20,cold_restart,90,baseline,42,3986487701553490489,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
21,cold_restart,90,baseline,42,5346824253456659930,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
22,cold_restart,90,baseline,42,8427871559716178164,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
23,cold_restart,90,baseline,42,1602539158175102280,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
24,cold_restart,90,baseline,42,2826176216872808086,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
25,cold_restart,90,baseline,42,3939305151272441501,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
26,cold_restart,90,baseline,42,1710583733206973066,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
27,cold_restart,90,baseline,42,5095905218527020351,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
28,cold_restart,90,baseline,42,1189372778871312192,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
29,cold_restart,90,baseline,42,3922736050320604835,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
30,cold_restart,90,baseline,42,5087667016900339638,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
31,cold_restart,90,baseline,42,8539975149789410555,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
32,cold_restart,90,baseline,42,789995097611349642,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
33,cold_restart,90,baseline,42,8933759410800983475,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
34,cold_restart,90,baseline,42,5142984820993787726,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
35,cold_restart,90,baseline,42,8399377835610114513,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
36,cold_restart,90,baseline,42,5961650586982312976,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
37,cold_restart,90,baseline,42,4580532431508221382,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
38,cold_restart,90,baseline,42,5701723068301763174,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
39,cold_restart,90,baseline,42,8679483904448757720,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
40,cold_restart,90,baseline,42,5802965271882202098,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
41,cold_restart,90,baseline,42,9217235793649460322,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
42,cold_restart,90,baseline,42,3330075420772873953,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
43,cold_restart,90,baseline,42,2153167545078546524,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
44,cold_restart,90,baseline,42,759990581612275607,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
45,cold_restart,90,baseline,42,530243246184875013,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
46,cold_restart,90,baseline,42,4581142336306876681,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
47,cold_restart,90,baseline,42,5305745895148855367,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
48,cold_restart,90,baseline,42,4296302747474524471,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
49,cold_restart,90,baseline,42,5957859568696944031,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
50,cold_restart,90,baseline,42,5022428586671042567,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
51,cold_restart,90,baseline,42,9056738040601179516,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
52,cold_restart,90,baseline,42,2056771027312357985,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
53,cold_restart,90,baseline,42,4893585732708722074,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
54,cold_restart,90,baseline,42,268130252164492627,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
55,cold_restart,90,baseline,42,7689648409884462022,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
56,cold_restart,90,baseline,42,532588050420467923,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
57,cold_restart,90,baseline,42,7693305484252153438,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
58,cold_restart,90,baseline,42,3917850475874477435,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
59,cold_restart,90,baseline,42,7018476438559936137,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
60,cold_restart,90,baseline,42,8669515782723916692,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
61,cold_restart,90,baseline,42,5913019056016750642,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
62,cold_restart,90,baseline,42,7540632535324184434,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
63,cold_restart,90,baseline,42,2568937258660339207,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
64,cold_restart,90,baseline,42,3026915341003262524,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
65,cold_restart,90,baseline,42,2227406475835675089,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
66,cold_restart,90,baseline,42,9652221973094645,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
67,cold_restart,90,baseline,42,631298024641377007,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
68,cold_restart,90,baseline,42,9188305852281558887,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
69,cold_restart,90,baseline,42,3351070340013601022,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
70,cold_restart,90,baseline,42,6175316628779852151,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
71,cold_restart,90,baseline,42,3820955066761906622,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
72,cold_restart,90,baseline,42,5398514704981370566,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
73,cold_restart,90,baseline,42,9033383179243036172,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
74,cold_restart,90,baseline,42,8705614445958203671,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
75,cold_restart,90,baseline,42,4321593945574290933,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
76,cold_restart,90,baseline,42,3275494820828675209,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
77,cold_restart,90,baseline,42,8158427990477437550,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
78,cold_restart,90,baseline,42,5861261684024714274,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
79,cold_restart,90,baseline,42,619182264846216679,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
80,cold_restart,90,baseline,42,7215582076871677149,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
81,cold_restart,90,baseline,42,8591516245890047028,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
82,cold_restart,90,baseline,42,872136901191097931,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
83,cold_restart,90,baseline,42,7627718813317419910,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
84,cold_restart,90,baseline,42,954885441010926651,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
85,cold_restart,90,baseline,42,5451407560434362276,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
86,cold_restart,90,baseline,42,6998491701302209052,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
87,cold_restart,90,baseline,42,7338081668115032335,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
88,cold_restart,90,baseline,42,3166166692985478174,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
89,cold_restart,90,baseline,42,5312309255577515312,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
90,cold_restart,90,baseline,42,7463238351255336852,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
91,cold_restart,90,baseline,42,3239586396316395935,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
92,cold_restart,90,baseline,42,7482714297886560998,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
93,cold_restart,90,baseline,42,4370418978526184439,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
94,cold_restart,90,baseline,42,2541270612431291350,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
95,cold_restart,90,baseline,42,878673745808637643,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
96,cold_restart,90,baseline,42,865554004057727017,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
97,cold_restart,90,baseline,42,2071900301006967857,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
98,cold_restart,90,baseline,42,4086073057422341110,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
99,cold_restart,90,baseline,42,1576902709716452061,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,1,1,0,0,2,1.0
